winery,wine,year,rating,num_reviews,region,price,type,body,acidity,winery_category,wine_category,region_category,type_category,norm_rating,norm_num_reviews,norm_price,year_not_defined
Arzuaga,Gran Reserva Ribera del Duero,2015,4.5,205,Ribera del Duero,80.98,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.4285714285714288,0.0055216417681523,0.0244019922352918,0
Bodegas Mas Alta,Artigas,2019,4.3,136,Priorato,20.4,Priorat Red,4.0,3.0,2,1,1,1,0.1428571428571423,0.0034050124236939,0.0049484761198295,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Contino,Vina del Olivo,2017,4.5,203,Rioja,64.5,Rioja Red,4.0,3.0,1,2,1,1,0.4285714285714288,0.0054602901929507,0.0191099165406266,0
Jaro,Chafandin,2017,4.3,136,Ribera del Duero,26.290295,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.1428571428571423,0.0034050124236939,0.0068399741176395,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Dominio de Pingus,Flor de Pingus,2019,4.5,201,Ribera del Duero,118.5,Ribera Del Duero Red,5.0,3.0,3,2,1,1,0.4285714285714288,0.005398938617749,0.0364504558313985,0
Bodegas 6o Elemento - Vino Sexto Elemento,Tinto,2018,4.3,136,Valencia,19.9,Red,4.0,3.0,2,2,2,1,0.1428571428571423,0.0034050124236939,0.0047879155708409,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Ferrer Bobet,Seleccio Especial Vinyes Velles,2015,4.5,197,Priorato,64.0,Priorat Red,4.0,3.0,2,2,1,1,0.4285714285714288,0.0052762354673456,0.018949355991638,0
Bodegas Mauro,Godello Blanco,2015,4.3,135,Bierzo,92.45,Tempranillo,4.0,3.0,2,2,1,1,0.1428571428571423,0.0033743366360931,0.028085251229091,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Clos Mogador,Priorat,2003,4.5,196,Priorato,95.0,Priorat Red,4.0,3.0,2,2,1,1,0.4285714285714288,0.0052455596797447,0.028904110028933,0
De Moya,Julia,2018,4.3,135,Valencia,17.95,Monastrell,5.0,3.0,2,2,2,2,0.1428571428571423,0.0033743366360931,0.0041617294297852,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Allende,Calvario Rioja,2009,4.5,194,Rioja,125.97,Rioja Red,4.0,3.0,2,2,1,1,0.4285714285714288,0.005184208104543,0.0388492304332887,0
Martinet,Clos Martinet,2003,4.3,135,Priorato,130.5,Priorat Red,4.0,3.0,2,2,1,1,0.1428571428571423,0.0033743366360931,0.0403039090071256,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Bodegas Valduero,Ribera del Duero Una Cepa I,2017,4.5,194,Ribera del Duero,26.5,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.4285714285714288,0.005184208104543,0.0069073148174908,0
Lustau,Jerez-Xeres-Sherry 30 Year Old Oloroso VORS,0,4.3,135,Jerez-Xeres-Sherry,39.0,Sherry,4.0,3.0,1,2,1,1,0.1428571428571423,0.0033743366360931,0.0109213285422065,1
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Ribera del Duero Prestigio,2015,4.5,190,Ribera del Duero,54.01,Ribera Del Duero Red,5.0,3.0,1,3,1,1,0.4285714285714288,0.0050615049541396,0.0157413562228451,0
Gomez Cruzado,Pancrudo,2019,4.3,134,Rioja,34.9,Rioja Red,4.0,3.0,2,2,1,1,0.1428571428571423,0.0033436608484922,0.0096047320404997,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Vina Sastre,Regina Vides Ribera del Duero,2014,4.5,189,Ribera del Duero,104.9,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.4285714285714288,0.0050308291665388,0.0320832088989078,0
Pittacum,Aurea,2012,4.3,133,Bierzo,28.5,Mencia,3.0,3.0,2,2,1,1,0.1428571428571423,0.0033129850608914,0.0075495570134453,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Rioja,29.15,Rioja White,3.0,3.0,1,1,1,1,0.0,0.0121476118899352,0.0077582857271305,0
Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Rioja,29.15,Rioja White,3.0,3.0,1,1,1,1,0.0,0.0121476118899352,0.0077582857271305,0
Familia Torres,Grans Muralles,2015,4.5,189,Conca de Barbera,170.5,Red,4.0,3.0,2,2,2,1,0.4285714285714288,0.0050308291665388,0.053148752926216,0
Bodega Sommos,Coleccion Syrah,2017,4.3,133,Somontano,25.89,Syrah,4.0,3.0,2,2,2,2,0.1428571428571423,0.0033129850608914,0.0067114309477246,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
Vina Sastre,Pesus Ribera del Duero,2014,4.5,189,Ribera del Duero,315.0,Ribera Del Duero Red,5.0,3.0,2,3,1,1,0.4285714285714288,0.0050308291665388,0.0995507515839298,0
Celler de Capcanes,Flor de Primavera Peraj Ha'abib,2018,4.3,133,Montsant,27.5,Montsant Red,4.0,3.0,2,2,2,2,0.1428571428571423,0.0033129850608914,0.007228435915468,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Pazo Barrantes,Gran Vino Albarino,2019,4.5,188,Rias Baixas,34.9,Albarino,3.0,3.0,2,3,1,1,0.4285714285714288,0.005000153378938,0.0096047320404997,0
Losada,Altos de Losada El Cepon,2017,4.3,132,Bierzo,35.9,Mencia,3.0,3.0,1,2,1,1,0.1428571428571423,0.0032823092732905,0.009925853138477,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Arzuaga,Reserva Especial Ribera del Duero,2015,4.5,187,Ribera del Duero,51.5,Ribera Del Duero Red,5.0,3.0,2,3,1,1,0.4285714285714288,0.0049694775913371,0.0149353422669222,0
Remelluri,Rioja Blanco,2013,4.3,131,Rioja,63.53,Rioja White,3.0,3.0,2,1,1,1,0.1428571428571423,0.0032516334856897,0.0187984290755886,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Tio Pepe,Cuatro Palmas Amontillado,0,4.5,186,Jerez Amontillado,112.26,Sherry,4.0,3.0,3,3,2,1,0.4285714285714288,0.0049388018037363,0.0344466601800204,1
Arinzano,Gran Vino Blanco,2014,4.3,131,Arinzano,112.76,Chardonnay,4.0,3.0,2,2,2,2,0.1428571428571423,0.0032516334856897,0.0346072207290091,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Abadia Retuerta,Pago Garduna,2016,4.5,186,Castilla y Leon,71.85,Syrah,4.0,3.0,2,2,2,2,0.4285714285714288,0.0049388018037363,0.0214701566107594,0
Pago del Vostal,Crianza Vendimia Seleccionada,2018,4.3,130,Ribera del Duero,18.95,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.1428571428571423,0.0032209576980888,0.0044828505277625,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Belondrade,Belondrade y Lurton,2020,4.5,184,Rueda,38.9,Verdejo,3.0,3.0,2,2,2,2,0.4285714285714288,0.0048774502285346,0.0108892164324088,0
De Muller,Vermouth Reserva,0,4.3,129,Tarragona,10.45,Priorat Red,4.0,3.0,2,2,2,1,0.1428571428571423,0.003190281910488,0.0017533211949558,1
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Pintia,Toro,2017,4.5,178,Toro,54.09,Toro Red,5.0,3.0,2,2,1,1,0.4285714285714288,0.0046933955029295,0.0157670459106833,0
Vizcarra,Ribera del Duero Torralvo,2015,4.3,128,Ribera del Duero,40.95,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.1428571428571423,0.0031596061228872,0.0115475146832622,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2017,4.5,174,Rioja,67.9,Rioja Red,4.0,3.0,2,2,1,1,0.4285714285714288,0.0045706923525261,0.0202017282737493,0
Telmo Rodriguez,Matallana,2016,4.3,128,Ribera del Duero,39.75,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.1428571428571423,0.0031596061228872,0.0111621693656894,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Sierra Cantabria,Finca el Bosque,2016,4.5,173,Rioja,80.95,Rioja Red,4.0,3.0,1,3,1,1,0.4285714285714288,0.0045400165649253,0.0243923586023525,0
Bodegas Valduero,Finca Azaya Premium,2015,4.3,128,Castilla y Leon,23.44,Ribera Del Duero Red,5.0,3.0,2,2,2,1,0.1428571428571423,0.0031596061228872,0.0059246842576804,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Alvear,Solera 1830 Pedro Ximenez,0,4.5,171,Montilla-Moriles,114.5,Pedro Ximenez,5.0,1.0,3,3,3,2,0.4285714285714288,0.0044786649897236,0.0351659714394895,1
Espectacle del Montsant,Tinto,2015,4.3,127,Montsant,133.34,Montsant Red,4.0,3.0,2,2,2,2,0.1428571428571423,0.0031289303352863,0.041215892925381,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Bodega Contador (Benjamin Romeo),Que Bonito Cacareaba Blanco,2018,4.5,170,Rioja,50.34,Rioja White,3.0,3.0,2,3,1,1,0.4285714285714288,0.0044479892021227,0.0145628417932686,0
Neo,Ribera del Duero Tinto,2005,4.3,126,Ribera del Duero,35.0,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.1428571428571423,0.0030982545476855,0.0096368441502975,0
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
